"id","title","description","begin_at","end_at","price_min","price_max","members_max","address","city","zip","lat","lng","member_id","encrypted_password","created_at","updated_at","image","photos","photo1","photo2","photo3","photo4","photo5","calendar_string","multi_dates_id","cloudy_id","calendar_range_string"
"3518","La beauté par la couleur ","“La beauté par la couleur"" animé par Nathalie Krajcik (artiste).
Nathalie Krajcik nous propose un atelier créatif pour se re-connecter à soi. Une sorte de “ Cérémonie de la couleur” pour retrouver notre éclat, notre joie et cheminer en s’amusant .

Dans cet atelier nos pinceaux tracerons sur le corps de nos soeurs des territoires, des petits motifs comme autant de rendez-vous avec notre féminité. Explorer, jouer, inventer, se découvrir, s’aimer et s’ouvrir à la joie vraie d’être femme.

Un rendez vous avec notre beauté intérieure.
","2016-10-15 13:00:00","2016-10-15 17:45:00",44,44,0,"14 rue des nangues","Villiers sur marne","94350","","","26","","2016-09-25 06:46:18.814034","2018-01-29 20:42:13.338925","","","","","","","","","","4115",""
"3519","","","2016-11-08 20:00:00","2016-11-08 22:00:00",20,20,0,"24 Rue Robespierre","Montreuil ","93100","","","42","","2016-10-02 16:58:11.090989","2018-01-29 20:41:55.030348","","","","","","","","","","3535",""
"3520","","","2016-11-15 20:00:00","2016-11-15 22:00:00",20,20,0,"24 Rue Robespierre","Montreuil ","93100","","","42","","2016-10-02 16:59:34.565019","2018-01-29 20:41:55.059279","","","","","","","","","","3536",""
"3521","","","2016-11-29 20:00:00","2016-11-29 22:00:00",20,20,0,"24 Rue Robespierre","Montreuil ","93100","","","42","","2016-10-02 16:59:58.525678","2018-01-29 20:41:55.088577","","","","","","","","","","3537",""
"3522","","Séance donné par Lucie Nérot","2016-11-22 20:00:00","2016-11-22 22:00:00",20,20,0,"24 Rue Robespierre","Montreuil ","93100","","","42","","2016-10-02 17:03:53.936609","2018-01-29 20:41:55.117944","","","","","","","","","","3538",""
"3523","","","2016-12-06 20:00:00","2016-12-06 22:00:00",20,20,0,"24 Rue Robespierre","Montreuil ","93100","","","42","","2016-10-02 17:07:07.770514","2018-01-29 20:41:55.145489","","","","","","","","","","3539",""
"3524","","","2016-12-20 20:00:00","2016-12-20 22:00:00",20,20,0,"24 Rue Robespierre","Montreuil ","93100","","","42","","2016-10-02 17:07:35.756052","2018-01-29 20:41:55.17347","","","","","","","","","","3540",""
"3525","danse des 5 rythmes","Venez et rejoignez nous dans le mouvement ce vendredi","2016-10-21 20:00:00","2016-10-21 22:00:00",20,20,0,"7 - 9 rue des Petites Écuries","","75010","","","31","","2016-10-17 12:11:36.947586","2018-01-29 20:41:55.202088","","","","","","","","","","3541",""
"3526","LA DANSE DES 5 RYTHMES - Vibrations  TOUS LES Vendredis soirs  JUILLET - AOUT Micadanse","MayB sauf le 14 Juillet à Biped (N°16 ) et le 1er Septembre à NOCES (N°20) même rue rue Geoffroy l'asnier","2017-07-07 19:30:00","2017-07-07 21:30:00",20,20,0,"15 rue Geoffroy l'asnier - passer la grille et de suite à gauche","Paris","75004","","","32","","2017-03-11 16:03:52.285855","2018-01-29 20:41:55.230888","","","","","","","","","","3542",""
"3527","LA DANSE DES 5 RYTHMES - Vibrations du Vendredi soir","Vague Danse des 5 Rythmes","2017-03-17 19:30:00","2017-03-17 21:30:00",20,20,0," 18, rue Fb du Temple     ","Paris","75011","","","32","","2017-03-11 14:29:21.164766","2018-01-29 20:41:55.258923","","","","","","","","","","3543",""
"3528","LA DANSE DES 5 RYTHMES  - Jeudi  soir  ","jusqu'au 30 Mars","2017-03-23 19:40:00","2017-03-23 21:40:00",20,20,0,"près du 39-41 rue Labat ","Paris","75018","","","32","","2017-03-11 16:11:21.668913","2018-01-29 20:41:55.286649","","","","","","","","","","3544",""
"3529","LA DANSE DES 5 RYTHMES  - Jeudi  soir ","jusqu'au 30 Mars","2017-03-16 19:30:00","2017-03-16 21:30:00",20,20,0,"près du 39-41 rue Labat ","Paris","75018","","","32","","2017-03-11 16:10:58.214831","2018-01-29 20:41:55.314901","","","","","","","","","","3545",""
"3530","LA DANSE DES 5 RYTHMES  - Jeudi  soir ","jusqu'au 30 Mars","2017-03-30 19:30:00","2017-03-30 21:30:00",20,20,0,"près du 39-41 rue Labat ","Paris","75018","","","32","","2017-03-11 16:20:23.365683","2018-01-29 20:41:55.343537","","","","","","","","","","3546",""
"3531","Vague de 5 rythmes de soutien à la salle Regard du cygne","Cours de 5 rythmes","2017-06-04 20:00:00","2017-06-04 22:00:00",20,20,0,"210 rue de Belleville","Paris","75020","","","43","","2017-05-30 14:02:10.678748","2018-01-29 20:41:55.371406","","","","","","","","","","3547",""
"3532","De la rivière à la mer ","Voyage du corps, plaisir de danser à travers les déesses des eaux. La rivière nous invite à suivre le chemin qui mène à la mer, à nous laisser porter dans la douceur, la fluidité et la sensualité.
La mer nous invite à aller dans la profondeur de notre vivant à la rencontre du vaste en nous, que ce soit dans le calme ou le chaos. ","2017-07-02 14:00:00","2017-07-02 17:30:00","","",0,"20 rue du Borrego","Paris ","75020","","","24","","2017-06-29 11:37:07.370334","2018-01-29 20:41:55.3993","","","","","","","","","","3548",""
"3533","LA DANSE DES 5 RYTHMES - Vibrations  TOUS LES Vendredis soirs  JUILLET - AOUT Micadanse","MayB sauf le 14 Juillet à Biped (N°16 ) et le 1er Septembre à NOCES (N°20) même rue rue Geoffroy l'asnier","2017-07-21 19:30:00","2017-07-21 21:30:00",20,20,0,"15 rue Geoffroy l'asnier - passer la grille et de suite à gauche","Paris","75004","","","32","","2017-07-11 12:22:02.811292","2018-01-29 20:41:55.427577","","","","","","","","","","3549",""
"3534","LA DANSE DES 5 RYTHMES - Vibrations  TOUS LES Vendredis soirs  JUILLET - AOUT Micadanse","MayB sauf  le 1er Septembre à NOCES (N°20) même rue rue Geoffroy l'asnier","2017-08-04 19:30:00","2017-08-04 21:30:00",20,20,0,"15 rue Geoffroy l'asnier - passer la grille et de suite à gauche","Paris","75004","","","32","","2017-07-11 12:29:32.626023","2018-01-29 20:41:55.456315","","","","","","","","","","3550",""
"3535","OPEN FLOOR / DANSE INSPIREE","","2017-04-04 20:00:00","2017-04-04 22:00:00","","",0,"24 rue Robespierre","Montreuil","","","","42","","2017-04-01 17:59:33.267304","2018-01-29 20:41:55.484212","","","","","","","","","","3551",""
"3536","ATELIER DANSE LIBRE IMPROVISATION","LIBERTE D'EXPRESSION

ATELIER DE DANSE LIBRE IMPROVISATION

Sur le theme des émotions et des sensations corporelles

Des techniques spécifiques de respiration, de méditation
et de postures serviront de supports à chaque exploration

--------------------------------------------------
 LIBRE PARTICIPATION FINANCIERE
--------------------------------------------------
Dimanche 16 avril de 10h15 à 12h45, Studio Biped
Micadanse,16 Rue Geoffroy l'Asnier, 75004 Paris
M° Pont Marie ou Saint Paul


Contact: lachambre.benoit@gmail.com / 0625293443

DATE À VENIR

28/05 de 10h15 à 12h30 Noces, 18/06 de 10h15 à 12h30 May B
02/07 de 12h15 à 14h30 Noces, 16/07 de 10h15 à 12h30 Noces

Love Light & Energy","2017-04-16 10:15:00","2017-04-16 12:45:00","","",0,"Micadanse,16 Rue Geoffroy l'Asnier","Paris"," 75004","","","52","","2017-04-09 22:08:13.562072","2018-01-29 20:41:55.513167","","","","","","","","","","3552",""
"3537","Voyage du corps, plaisir de danse","Vague de danse","2017-06-07 19:30:00","2017-06-02 21:30:00",20,20,0,"20 rue du Borrego","","75020","","","24","","2017-06-02 18:52:39.022821","2018-01-29 20:42:13.368591","","","","","","","","","","4116",""
"3538","LA DANSE DES 5 RYTHMES - cours hebdomadaire","Cours de 5 rythmes","2017-06-28 20:00:00","2017-06-28 22:00:00",20,20,0,"24, rue Robespierre","Montreuil","93100","","","30","","2017-06-23 10:22:36.04511","2018-01-29 20:41:55.540949","","","","","","","","","","3553",""
"3539","Carine BOURNY","Dansez votre nature en ville, avec une vague de danse des 5 rythmes","2017-06-11 20:15:00","2017-06-11 20:15:00",20,20,0,"35 rue jean Moulun","VINCENNES","94300","","","35","","2017-07-10 12:22:52.933304","2018-01-29 20:41:55.568939","","","","","","","","","","3554",""
"3540","Carine BOURNY","Dansez votre nature en ville, avec une vague de danse des 5 rythmes","2017-06-18 20:15:00","2017-06-18 22:15:00",20,20,0,"35 rue jean Moulun","VINCENNES","94300","","","35","","2017-07-10 12:23:28.899984","2018-01-29 20:41:55.597169","","","","","","","","","","3555",""
"3541","Carine BOURNY","Dansez votre nature en ville, avec une vague de danse des 5 rythmes","2017-06-25 20:15:00","2017-06-25 22:15:00",20,20,0,"35 rue jean Moulin","VINCENNES","94300","","","35","","2017-07-10 12:24:06.030386","2018-01-29 20:41:55.625927","","","","","","","","","","3556",""
"3542","La Fièvre du Vendredi soir !","Movement medecine","2017-03-24 19:30:00","2017-03-24 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.728215","2018-01-29 20:41:55.655283","","","","","","","","","","3557",""
"3543","Dansez votre nature en ville!","Dansez votre nature en ville avec une vague des 5 rythmes!","2017-07-11 20:15:00","2017-07-11 22:24:00",20,20,0,"35 rue jean Moulin","VINCENNES","94300","","","35","","2017-07-10 12:26:57.621699","2018-01-29 20:41:55.68464","","","","","","","","","","3558",""
"3544","LA DANSE DES 5 RYTHMES - Vibrations  TOUS LES Vendredis soirs  JUILLET - AOUT Micadanse","le 14 Juillet à Biped (N°16 )  rue rue Geoffroy l'asnier","2017-07-14 19:30:00","2017-07-14 21:30:00",20,20,0,"15 rue Geoffroy l'asnier - passer la grille et de suite à gauche","Paris","75004","","","32","","2017-07-11 12:19:59.81685","2018-01-29 20:42:13.396439","","","","","","","","","","4117",""
"3545","La Fièvre du Vendredi soir !","Movement medecine","2016-09-02 19:30:00","2016-09-02 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.346666","2018-01-29 20:41:55.714541","","","","","","","","","","3559",""
"3546","La Fièvre du Vendredi soir !","Movement medecine","2016-09-16 19:30:00","2016-09-16 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.365844","2018-01-29 20:41:55.743055","","","","","","","","","","3560",""
"3547","La Fièvre du Vendredi soir !","Movement medecine","2016-09-23 19:30:00","2016-09-23 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.404201","2018-01-29 20:41:55.77366","","","","","","","","","","3561",""
"3548","La Fièvre du Vendredi soir !","Movement medecine","2016-09-30 19:30:00","2016-09-30 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.463888","2018-01-29 20:41:55.802494","","","","","","","","","","3562",""
"3549","La Fièvre du Vendredi soir !","Movement medecine","2016-10-07 19:30:00","2016-10-07 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.49038","2018-01-29 20:41:55.832071","","","","","","","","","","3563",""
"3550","La Fièvre du Vendredi soir !","Movement medecine","2016-10-21 19:30:00","2016-10-21 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.521361","2018-01-29 20:41:53.740244","","","","","","","","","","3495",""
"3551","La Fièvre du Vendredi soir !","Movement medecine","2016-11-04 19:30:00","2016-11-04 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.559602","2018-01-29 20:41:54.941842","","","","","","","","","","3532",""
"3552","La Fièvre du Vendredi soir !","Movement medecine","2016-11-25 19:30:00","2016-11-25 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.5846","2018-01-29 20:41:54.97047","","","","","","","","","","3533",""
"3553","La Fièvre du Vendredi soir !","Movement medecine","2016-12-02 19:30:00","2016-12-02 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.609454","2018-01-29 20:41:55.000207","","","","","","","","","","3534",""
"3554","La Fièvre du Vendredi soir !","Movement medecine","2016-12-16 19:30:00","2016-12-16 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.644696","2018-01-29 20:41:55.860609","","","","","","","","","","3564",""
"3555","La Fièvre du Vendredi soir !","Movement medecine","2017-01-06 19:30:00","2017-01-06 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.655775","2018-01-29 20:41:55.888089","","","","","","","","","","3565",""
"3556","La Fièvre du Vendredi soir !","Movement medecine","2017-01-20 19:30:00","2017-01-20 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.679156","2018-01-29 20:41:55.915325","","","","","","","","","","3566",""
"3557","La Fièvre du Vendredi soir !","Movement medecine","2017-01-27 19:30:00","2017-01-27 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.689587","2018-01-29 20:41:55.944586","","","","","","","","","","3567",""
"3558","La Fièvre du Vendredi soir !","Movement medecine","2017-02-17 19:30:00","2017-02-17 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.704145","2018-01-29 20:41:55.972149","","","","","","","","","","3568",""
"3559","La Fièvre du Vendredi soir !","Movement medecine","2017-02-24 19:30:00","2017-02-24 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.715889","2018-01-29 20:41:55.999677","","","","","","","","","","3569",""
"3560","La Fièvre du Vendredi soir !","Movement medecine","2017-04-07 19:30:00","2017-04-07 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.737581","2018-01-29 20:41:56.027231","","","","","","","","","","3570",""
"3561","La Fièvre du Vendredi soir !","Movement medecine","2017-04-28 19:30:00","2017-04-28 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.746672","2018-01-29 20:41:56.055291","","","","","","","","","","3571",""
"3562","La Fièvre du Vendredi soir !","Movement medecine","2017-05-05 19:30:00","2017-05-05 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.75937","2018-01-29 20:41:56.083863","","","","","","","","","","3572",""
"3563","La Fièvre du Vendredi soir !","Movement medecine","2017-05-19 19:30:00","2017-05-19 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.777437","2018-01-29 20:41:56.111531","","","","","","","","","","3573",""
"3564","La Fièvre du Vendredi soir !","Movement medecine","2017-05-26 19:30:00","2017-05-26 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.78424","2018-01-29 20:41:56.140113","","","","","","","","","","3574",""
"3565","La Fièvre du Vendredi soir !","Movement medecine","2017-06-16 19:30:00","2017-06-16 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.789934","2018-01-29 20:41:56.193563","","","","","","","","","","3575",""
"3566","La Fièvre du Vendredi soir !","Movement medecine","2017-06-23 19:30:00","2017-06-23 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.797285","2018-01-29 20:41:56.227155","","","","","","","","","","3576",""
"3567","La Fièvre du Vendredi soir !","Movement medecine","2017-07-14 19:30:00","2017-07-14 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.812082","2018-01-29 20:41:56.259368","","","","","","","","","","3577",""
"3568","La Fièvre du Vendredi soir !","Movement medecine","2017-07-21 19:30:00","2017-07-21 21:30:00",16,16,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.83031","2018-01-29 20:41:56.289989","","","","","","","","","","3578",""
"3569","Danser l’Équinoxe d’Automne","Movement medecine","2016-09-24 14:45:00","2016-09-24 19:15:00",45,45,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.84806","2018-01-29 20:41:56.325096","","","","","","","","","","3579",""
"3570","Dance Medicine Party !","Movement medecine","2016-10-22 19:30:00","2016-10-22 22:30:00",20,20,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.856747","2018-01-29 20:41:56.364236","","","","","","","","","","3580",""
"3571","Dance Medicine Party !","Movement medecine","2016-11-26 19:30:00","2016-11-26 22:30:00",20,20,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.867531","2018-01-29 20:41:56.392235","","","","","","","","","","3581",""
"3572","Awaking the dancer","Movement medecine","2016-11-27 15:00:00","2016-11-27 19:00:00",20,20,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.880227","2018-01-29 20:41:56.419582","","","","","","","","","","3582",""
"3573","Dance Medicine Party !","Movement medecine","2016-12-10 19:30:00","2016-12-10 22:30:00",20,20,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.890513","2018-01-29 20:41:56.446807","","","","","","","","","","3583",""
"3574","Water &amp; Fire Circles","Movement medecine","2017-01-07 15:00:00","2017-01-07 19:00:00",20,20,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.901644","2018-01-29 20:41:56.474524","","","","","","","","","","3584",""
"3575","Repetition-S","Movement medecine","2017-02-25 15:00:00","2017-02-25 19:00:00",20,20,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.912296","2018-01-29 20:41:56.50186","","","","","","","","","","3585",""
"3576","Dance Medicine Party !","Movement medecine","2017-04-22 19:30:00","2017-04-22 22:30:00",20,20,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.921382","2018-01-29 20:41:56.530024","","","","","","","","","","3586",""
"3577","La Danse des Feux","Movement medecine","2017-07-22 15:00:00","2017-07-22 19:00:00",20,20,0,"18, rue Fb du Temple ","Paris","75011","","","36","","2016-09-04 15:54:20.931756","2018-01-29 20:41:56.559204","","","","","","","","","","3587",""
"3578","La mensuelle de la danse médecine","Movement medecine","2016-09-09 19:30:00","2016-09-09 22:00:00",20,20,0,"15, rue Geoffroy L Asnier","Paris","75004","","","36","","2016-09-04 15:54:20.838394","2018-01-29 20:41:56.589017","","","","","","","","","","3588",""
"3579","SWEAT YOUR PRAYER","Cours de 5 rythmes","2017-10-01 19:30:00","2017-10-01 21:30:00",20,20,0,"210 rue de Belleville","Paris","75020","","","43","","2017-07-28 16:52:06.343438","2018-01-29 20:41:56.616484","","","","","","","","","","3589",""
"3580","Bouger, Se Libérer, Se Transformer","Cours de 5 rythmes","2016-11-30 19:30:00","2016-11-30 21:30:00",20,20,0,"18, rue Fb du Temple ","Paris","75011","","","28","","2016-09-03 16:52:12.883628","2018-01-29 20:41:56.644307","","","","","","","","","","3590",""
"3581","Danser la vague des 5 Rythmes","Cours de 5 rythmes","2016-09-11 15:00:00","2016-09-11 17:00:00",18,18,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2016-09-24 15:37:23.174865","2018-01-29 20:42:13.424119","","","","","","","","","","4118",""
"3582","Danser la vague des 5 Rythmes","Cours de 5 rythmes","2016-09-18 11:00:00","2016-09-18 13:00:00",18,18,0,"18-20 rue du faubourg du Temple","Paris","75011","","","25","","2016-09-24 15:37:23.180824","2018-01-29 20:41:56.673317","","","","","","","","","","3591",""
"3583","Dança Vida","Danse libre, naturelle, spontanée","2016-12-04 10:30:00","2016-12-04 12:30:00",20,20,0,"628 rue Yves Kermen","Boulogne Billancourt","92100","","","34","","2016-11-03 11:44:40.321805","2018-01-29 20:41:56.702604","","","","","","","","","","3592",""
"3584","Dança Vida","Danse libre, naturelle, spontanée","2017-01-15 10:30:00","2017-01-15 12:30:00",20,20,0,"628 rue Yves Kermen","Boulogne Billancourt","92100","","","34","","2016-11-03 11:45:43.110894","2018-01-29 20:41:56.730676","","","","","","","","","","3593",""
"3585","Dança Vida","Danse libre, naturelle, spontanée","2017-02-26 10:30:00","2017-02-26 12:30:00",20,20,0,"628 rue Yves Kermen","Boulogne Billancourt","92100","","","34","","2016-11-03 11:46:08.234443","2018-01-29 20:41:56.759118","","","","","","","","","","3594",""
"3586","Dança Vida","Danse libre, naturelle, spontanée","2017-03-26 10:30:00","2017-03-26 12:30:00",20,20,0,"628 rue Yves Kermen","Boulogne Billancourt","92100","","","34","","2016-11-03 11:46:19.819543","2018-01-29 20:41:56.787124","","","","","","","","","","3595",""
"3587","Dança Vida","Danse libre, naturelle, spontanée","2017-04-23 10:30:00","2017-04-23 12:30:00",20,20,0,"628 rue Yves Kermen","Boulogne Billancourt","92100","","","34","","2016-11-03 11:46:33.986858","2018-01-29 20:41:56.817742","","","","","","","","","","3596",""
"3588","Dança Vida","Danse libre, naturelle, spontanée","2017-05-14 10:30:00","2017-05-14 12:30:00",20,20,0,"628 rue Yves Kermen","Boulogne Billancourt","92100","","","34","","2016-11-03 11:46:54.216894","2018-01-29 20:41:56.847208","","","","","","","","","","3597",""
"3589","Dança Vida","Danse libre, naturelle, spontanée","2017-06-11 10:30:00","2017-06-11 12:30:00",20,20,0,"628 rue Yves Kermen","Boulogne Billancourt","92100","","","34","","2016-11-03 11:47:09.370417","2018-01-29 20:41:56.875176","","","","","","","","","","3598",""
"3590","COURS OPEN FLOOR / Expression émotionnelle : tout dire ... ou pas!","Danser, explorer, connecter : s'enraciner dans le corps et suivre l'énergie. ","2016-12-13 20:00:00","2016-12-13 22:00:00",20,20,0,"24 rue Robespierre","Montreuil","94300","","","33","","2016-11-04 21:24:52.172534","2018-01-29 20:42:12.366346","","","","","","","","","","4082",""
"3591","COURS OPEN FLOOR / Equilibre émotionnel : avoir le pied marin!","Danser, explorer, connecter : s'enraciner dans le corps et suivre l'énergie. ","2016-11-22 20:00:00","2016-11-22 22:00:00",20,20,0,"24 rue Robespierre","Montreuil","94300","","","33","","2016-11-04 21:14:15.501349","2018-01-29 20:41:56.903545","","","","","","","","","","3599",""
"3592","Cours de 5 rythmes avec Silke","","2016-11-25 20:00:00","2016-11-25 22:00:00",20,20,0,"7 - 9 rue des Petites Écuries","Paris","75010","","","31","","2016-11-15 10:59:10.780995","2018-01-29 20:41:56.933789","","","","","","","","","","3600",""
"3593","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2017-02-03 19:30:00","2017-02-03 21:30:00",20,20,0,"23 rue Geoffroy l Asnier ","Paris","75004","","","43","","2017-01-09 13:20:31.737983","2018-01-29 20:41:56.962547","","","","","","","","","","3601",""
"3594","Open Floor Movement Practice","Pratique de la danse en conscience.","2017-04-18 20:00:00","2017-04-18 22:00:00","","",0,"24 rue Robespierre","Montreuil","93","","","42","","2016-12-26 10:31:10.583154","2018-01-29 20:41:56.991983","","","","","","","","","","3602",""
"3595","Danse maman/bébé (danse des 5 rythmes adaptée)","Atelier de danse des 5 rythmes spécialement adapté aux besoins des mamans et leurs bébés. Cet atelier s'adresse à toutes les mamans qui aiment danser et veulent passer un moment de plaisir et détente avec leur bébé (porté en écharpe ou porte bébé). C'est une possibilité pour la maman de se réapproprier doucement son corps, de laisser circuler à travers le mouvement tout ce qui a été/est marquant pour elle dans ses premiers pas avec son bébé. C'est aussi un temps de partage, par la danse, avec d'autres jeunes mamans. Quant aux bébés, ils sont doucement bercés, blotti au chaud contre vous et ils s'éveillent à la musique, au mouvement et à un nouveau corps à corps avec leur maman. J'invite à chaque instant les mamans à danser en connexion avec leur bébé.
Bienvenu à toutes les mamans ayant terminé leur ré-éducation du périnée, aux bébés de plus de 8 semaines et aux papas!!","2016-12-16 10:45:00","2016-12-16 11:45:00",15,15,0,"108, rue de fontenay","VINCENNES","94300","","","35","","2016-11-27 15:40:48.741623","2018-01-29 20:42:13.452646","","","","","","","","","","4119",""
"3596","Cours de 5 rythmes avec Silke","","2016-12-09 20:00:00","2016-12-09 22:00:00",20,20,0,"7 - 9 rue des Petites Écuries","Paris","75010","","","31","","2016-12-06 11:37:01.396601","2018-01-29 20:41:57.079201","","","","","","","","","","3605",""
"3597","Cours de 5 rythmes avec Silke","","2016-12-16 20:00:00","2016-12-16 22:00:00",20,20,0,"7 - 9 rue des Petites Écuries","Paris","75010","","","31","","2016-12-06 11:37:31.459524","2018-01-29 20:41:57.109058","","","","","","","","","","3606",""
"3598","Cours de 5 rythmes avec Silke","","2016-12-23 20:00:00","2016-12-23 22:00:00",20,20,0,"7 - 9 rue des Petites Écuries","Paris","75010","","","31","","2016-12-06 11:37:53.935485","2018-01-29 20:41:57.14134","","","","","","","","","","3607",""
"3599","Open Floor Movement Practice","Pratique de la danse en conscience.","2017-04-25 20:00:00","2017-04-25 22:00:00","","",0,"24 rue Robespierre","Montreuil","93","","","42","","2016-12-26 10:31:41.766913","2018-01-29 20:41:57.171327","","","","","","","","","","3608",""
"3600","Open Floor Movement Practice","Pratique de la danse en conscience.","2017-05-09 20:00:00","2017-05-09 22:00:00","","",0,"24 rue Robespierre","Montreuil","93","","","42","","2016-12-26 10:32:16.543811","2018-01-29 20:41:57.201325","","","","","","","","","","3609",""
"3601","Open Floor Movement Practice","Pratique de la danse en conscience.","2017-05-16 20:00:00","2017-05-16 22:00:00","","",0,"24 rue Robespierre","Montreuil","93","","","42","","2016-12-26 10:32:29.733006","2018-01-29 20:41:57.230445","","","","","","","","","","3610",""
"3602","Open Floor Movement Practice","Pratique de la danse en conscience.","2017-05-23 20:00:00","2017-05-23 22:00:00","","",0,"24 rue Robespierre","Montreuil","93","","","42","","2016-12-26 10:32:42.343316","2018-01-29 20:41:57.259692","","","","","","","","","","3611",""
"3603","Open Floor Movement Practice","Pratique de la danse en conscience.","2017-05-30 20:00:00","2017-05-30 22:00:00","","",0,"24 rue Robespierre","Montreuil","93","","","42","","2016-12-26 10:32:57.618608","2018-01-29 20:41:57.288786","","","","","","","","","","3612",""
"3604","Open Floor Movement Practice","Pratique de la danse en conscience.","2017-06-13 20:00:00","2017-06-13 22:00:00","","",0,"24 rue Robespierre","Montreuil","93","","","42","","2016-12-26 10:33:34.210274","2018-01-29 20:41:57.31742","","","","","","","","","","3613",""
"3605","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2016-11-04 19:30:00","2016-11-04 21:30:00",20,20,0,"21 rue Geoffroy l Asnier ","Paris","75004","","","43","","2017-01-09 13:20:31.696373","2018-01-29 20:41:57.349405","","","","","","","","","","3614",""
"3606","VAGUES 5 RYTHMES ","Cours de 5 rythmes","2016-11-18 19:30:00","2016-11-18 21:30:00",20,20,0,"22 rue Geoffroy l Asnier ","Paris","75004","","","43","","2017-01-09 13:20:31.705207","2018-01-29 20:41:57.379421","","","","","","","","","","3615",""
"3607","Danse maman/bébé (danse des 5 rythmes adaptée)","Atelier de danse des 5 rythmes spécialement adapté aux besoins des mamans et leurs bébés. Cet atelier s'adresse à toutes les mamans qui aiment danser et veulent passer un moment de plaisir et détente avec leur bébé (porté en écharpe ou porte bébé). C'est une possibilité pour la maman de se réapproprier doucement son corps, de laisser circuler à travers le mouvement tout ce qui a été/est marquant pour elle dans ses premiers pas avec son bébé. C'est aussi un temps de partage, par la danse, avec d'autres jeunes mamans. Quant aux bébés, ils sont doucement bercés, blotti au chaud contre vous et ils s'éveillent à la musique, au mouvement et à un nouveau corps à corps avec leur maman. J'invite à chaque instant les mamans à danser en connexion avec leur bébé.
Bienvenu à toutes les mamans ayant terminé leur ré-éducation du périnée, aux bébés de plus de 8 semaines et aux papas!!","2016-12-08 10:45:00","2016-12-08 11:45:00",15,15,0,"108, rue de fontenay","VINCENNES","94300","","","35","","2016-11-27 15:36:40.582799","2018-01-29 20:41:57.407741","","","","","","","","","","3616",""
